Period,Group,Sender,Time,ClientTime,Key,Value
0,0,admin,1498207720917059910,1498204556329,__set_config__,
0,0,admin,1498207722739418983,1498207722776,__page_loaded__,
0,0,3,1498207722906027786,0,__register__,"{""user_id"": ""3""}"
0,0,3,1498207723272552416,1498207723309,__page_loaded__,
0,1,3,1498207723275394768,1498207723312,__set_group__,"{""group"": 1}"
0,0,1,1498207723284203409,0,__register__,"{""user_id"": ""1""}"
0,0,2,1498207723302546777,0,__register__,"{""user_id"": ""2""}"
0,1,1,1498207723373497073,1498207723410,__set_group__,"{""group"": 1}"
0,1,3,1498207723373723348,1498207723410,__set_group__,"{""group"": 1}"
0,1,1,1498207723375360348,1498207723412,__set_group__,"{""group"": 1}"
0,1,2,1498207723375593767,1498207723412,__set_group__,"{""group"": 1}"
0,1,3,1498207723375731532,1498207723412,__set_group__,"{""group"": 1}"
0,0,1,1498207723398773490,1498207723436,__page_loaded__,
0,0,2,1498207723500824842,1498207723537,__page_loaded__,
0,0,4,1498207723697963442,0,__register__,"{""user_id"": ""4""}"
0,0,4,1498207723817074662,1498207723854,__page_loaded__,
0,1,1,1498207723819697766,1498207723857,__set_group__,"{""group"": 1}"
0,1,2,1498207723819916212,1498207723857,__set_group__,"{""group"": 1}"
0,1,3,1498207723820047024,1498207723857,__set_group__,"{""group"": 1}"
0,1,4,1498207723820169432,1498207723857,__set_group__,"{""group"": 1}"
0,0,admin,1498207724809982448,1498207724847,start_session,
0,0,1,1498207724813265612,1498207724850,__set_period__,"{""period"": 0}"
0,0,2,1498207724813526080,1498207724850,__set_period__,"{""period"": 0}"
0,0,3,1498207724813727636,1498207724850,__set_period__,"{""period"": 0}"
0,0,4,1498207724813885189,1498207724850,__set_period__,"{""period"": 0}"
0,0,3,1498207724819292705,1498207724856,__set_page__,"{""page"": ""Wait""}"
0,0,1,1498207724823342544,1498207724860,__set_page__,"{""page"": ""Wait""}"
0,0,2,1498207724826518711,1498207724864,__set_page__,"{""page"": ""Wait""}"
0,0,4,1498207724829463090,1498207724867,__set_page__,"{""page"": ""Wait""}"
0,0,4,1498207725690289893,1498207725728,__page_loaded__,
0,0,3,1498207726076438858,1498207726113,__page_loaded__,
0,0,2,1498207726179802308,1498207726217,__page_loaded__,
0,0,1,1498207726310901743,1498207726348,__page_loaded__,
0,1,1,1498207726312519771,1498207726349,_at_barrier,_on_load_0
0,1,3,1498207726322056106,1498207726359,_at_barrier,_on_load_0
0,1,2,1498207726322667601,1498207726360,_at_barrier,_on_load_0
0,1,4,1498207726325863500,1498207726363,_at_barrier,_on_load_0
0,0,3,1498207726351483768,1498207726389,_next_period,
0,0,2,1498207726353548103,1498207726390,_next_period,
0,0,4,1498207726359209906,1498207726395,_next_period,
0,0,1,1498207726359289657,1498207726392,_next_period,
0,1,3,1498207726361146080,1498207726396,_accumulated_points,0
1,0,3,1498207726361300354,1498207726397,__set_period__,"{""period"": 1}"
1,0,3,1498207726364545010,1498207726401,__set_page__,"{""page"": ""Start""}"
0,1,2,1498207726365213373,1498207726402,_accumulated_points,0
1,0,2,1498207726365347617,1498207726402,__set_period__,"{""period"": 1}"
0,1,1,1498207726367102333,1498207726404,_accumulated_points,0
1,0,1,1498207726367217728,1498207726404,__set_period__,"{""period"": 1}"
0,1,4,1498207726368640531,1498207726406,_accumulated_points,0
1,0,4,1498207726368759493,1498207726406,__set_period__,"{""period"": 1}"
1,0,1,1498207726372389746,1498207726409,__set_page__,"{""page"": ""Start""}"
1,0,4,1498207726374637992,1498207726412,__set_page__,"{""page"": ""Start""}"
1,0,2,1498207726376466654,1498207726413,__set_page__,"{""page"": ""Start""}"
1,0,1,1498207728030776187,1498207728068,__page_loaded__,
1,0,2,1498207728317749562,1498207728355,__page_loaded__,
1,0,4,1498207728589568804,1498207728627,__page_loaded__,
1,0,3,1498207728793989134,1498207728832,__page_loaded__,
1,1,3,1498207728795367533,1498207728833,_at_barrier,_on_load_1
1,1,4,1498207728802264898,1498207728840,_at_barrier,_on_load_1
1,1,2,1498207728803149484,1498207728840,_at_barrier,_on_load_1
1,1,1,1498207728804135445,1498207728841,_at_barrier,_on_load_1
1,1,3,1498207728881960240,1498207728919,_at_barrier,_timer_1_t_0_1
1,1,4,1498207728965973937,1498207729004,_at_barrier,_timer_1_t_0_1
1,1,2,1498207728997602427,1498207729035,LOG_CONFIG,"{""maxX"": 7, ""period"": 1, ""ymin"": 0, ""initialActions"": [1, 2, 3, 4], ""payoff"": ""stable"", ""q1"": 0.6666, ""q2"": 0.333, ""ymax"": 1000, ""minX"": 1, ""hidePayoffs"": true, ""snap"": 0, ""payoffProjection"": true, ""WLconstant"": [60], ""adjustAccuracy"": 0.01, ""WLalpha"": [20], ""step"": 0.9, ""groups"": [[1, 2, 3, 4], [5, 6, 7, 8]], ""actionHistory"": true, ""period_length_s"": 99, ""mu"": 0.5, ""num_sub_periods"": 0, ""WLbeta"": [1, 1, 1, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 10, 10, 10, 10, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 19, 19, 19]}"
1,1,2,1498207729041556123,1498207729079,_at_barrier,_timer_1_t_0_1
1,1,1,1498207729145962320,1498207729183,_at_barrier,_timer_1_t_0_1
1,1,1,1498207729188702086,1498207729226,__set_points__,"{""points"": 0.113997113997114, ""period"": 1}"
1,1,3,1498207729223404354,1498207729261,__set_points__,"{""points"": 0.1111111111111111, ""period"": 1}"
1,1,4,1498207729272293026,1498207729309,__set_points__,"{""points"": 0.10966810966810966, ""period"": 1}"
1,1,2,1498207729300610568,1498207729338,__set_points__,"{""points"": 0.11255411255411256, ""period"": 1}"
1,1,1,1498207729368115069,1498207729405,_at_barrier,_timer_1_t_1_1
1,1,3,1498207729370378343,1498207729408,_at_barrier,_timer_1_t_1_1
1,1,4,1498207729372027530,1498207729409,_at_barrier,_timer_1_t_1_1
1,1,2,1498207729374439029,1498207729411,_at_barrier,_timer_1_t_1_1
1,1,1,1498207729377749636,1498207729415,__set_points__,"{""points"": 0.227994227994228, ""period"": 1}"
1,1,3,1498207729434831104,1498207729472,__set_points__,"{""points"": 0.2222222222222222, ""period"": 1}"
1,1,4,1498207729469896768,1498207729507,__set_points__,"{""points"": 0.21933621933621933, ""period"": 1}"
1,1,2,1498207729493869386,1498207729532,__set_points__,"{""points"": 0.22510822510822512, ""period"": 1}"
1,1,1,1498207729561618037,1498207729598,_at_barrier,_timer_1_t_2_1
1,1,4,1498207729572052364,1498207729609,_at_barrier,_timer_1_t_2_1
1,1,3,1498207729573092921,1498207729611,_at_barrier,_timer_1_t_2_1
1,1,2,1498207729574412912,1498207729609,_at_barrier,_timer_1_t_2_1
1,1,3,1498207729576542849,1498207729614,__set_points__,"{""points"": 0.3333333333333333, ""period"": 1}"
1,1,4,1498207729613981650,1498207729651,__set_points__,"{""points"": 0.32900432900432897, ""period"": 1}"
1,1,2,1498207729648367512,1498207729685,__set_points__,"{""points"": 0.33766233766233766, ""period"": 1}"
1,1,1,1498207729678526282,1498207729716,__set_points__,"{""points"": 0.341991341991342, ""period"": 1}"
1,1,3,1498207729759036006,1498207729796,_at_barrier,_timer_1_t_3_1
1,1,4,1498207729760097097,1498207729797,_at_barrier,_timer_1_t_3_1
1,1,2,1498207729763967275,1498207729801,_at_barrier,_timer_1_t_3_1
1,1,1,1498207729764987651,1498207729803,_at_barrier,_timer_1_t_3_1
1,1,3,1498207729767304460,1498207729805,__set_points__,"{""points"": 0.4444444444444444, ""period"": 1}"
1,1,4,1498207729790953152,1498207729828,__set_points__,"{""points"": 0.43867243867243866, ""period"": 1}"
1,1,2,1498207729819766515,1498207729857,__set_points__,"{""points"": 0.45021645021645024, ""period"": 1}"
1,1,1,1498207729848865152,1498207729887,__set_points__,"{""points"": 0.455988455988456, ""period"": 1}"
1,1,1,1498207729925446530,1498207729962,updateAction,"{""action"": 7}"
1,1,1,1498207729925950731,1498207729962,updateAction,"{""action"": 7}"
1,1,3,1498207729934831301,1498207729973,_at_barrier,_timer_1_t_4_1
1,1,4,1498207729937929158,1498207729975,_at_barrier,_timer_1_t_4_1
1,1,2,1498207729938844024,1498207729977,_at_barrier,_timer_1_t_4_1
1,1,1,1498207729942007946,1498207729979,_at_barrier,_timer_1_t_4_1
1,1,1,1498207729948980734,1498207729986,__set_points__,"{""points"": 0.56998556998557, ""period"": 1}"
1,1,1,1498207730019324889,1498207730056,updateAction,"{""action"": 7}"
1,1,1,1498207730019502173,1498207730057,updateAction,"{""action"": 7}"
1,1,3,1498207730025182942,1498207730063,__set_points__,"{""points"": 0.5555555555555556, ""period"": 1}"
1,1,4,1498207730062340182,1498207730100,__set_points__,"{""points"": 0.5483405483405484, ""period"": 1}"
1,1,2,1498207730104998478,1498207730142,__set_points__,"{""points"": 0.5627705627705628, ""period"": 1}"
1,1,1,1498207730142200118,1498207730180,_at_barrier,_timer_1_t_5_1
1,1,4,1498207730146319910,1498207730183,_at_barrier,_timer_1_t_5_1
1,1,2,1498207730147444026,1498207730184,_at_barrier,_timer_1_t_5_1
1,1,3,1498207730149261727,1498207730187,_at_barrier,_timer_1_t_5_1
1,1,4,1498207730153154943,1498207730191,__set_points__,"{""points"": 0.658008658008658, ""period"": 1}"
1,1,2,1498207730177457177,1498207730214,__set_points__,"{""points"": 0.6753246753246753, ""period"": 1}"
1,1,1,1498207730200916439,1498207730239,__set_points__,"{""points"": 0.7086580086580088, ""period"": 1}"
1,1,3,1498207730225137200,1498207730262,__set_points__,"{""points"": 0.6666666666666667, ""period"": 1}"
1,1,4,1498207730296697422,1498207730333,_at_barrier,_timer_1_t_6_1
1,1,2,1498207730318587294,1498207730356,_at_barrier,_timer_1_t_6_1
1,1,3,1498207730319767302,1498207730357,_at_barrier,_timer_1_t_6_1
1,1,1,1498207730320416139,1498207730357,_at_barrier,_timer_1_t_6_1
1,1,2,1498207730322728370,1498207730360,__set_points__,"{""points"": 0.8138528138528138, ""period"": 1}"
1,1,1,1498207730348672763,1498207730386,__set_points__,"{""points"": 0.8489177489177491, ""period"": 1}"
1,1,3,1498207730386338084,1498207730424,__set_points__,"{""points"": 0.8037518037518039, ""period"": 1}"
1,1,4,1498207730412349750,1498207730450,__set_points__,"{""points"": 0.7936507936507937, ""period"": 1}"
1,1,2,1498207730469928618,1498207730507,_at_barrier,_timer_1_t_7_1
1,1,4,1498207730472991050,1498207730511,_at_barrier,_timer_1_t_7_1
1,1,3,1498207730475530467,1498207730513,_at_barrier,_timer_1_t_7_1
1,1,1,1498207730475775783,1498207730512,_at_barrier,_timer_1_t_7_1
1,1,2,1498207730487265696,1498207730525,__set_points__,"{""points"": 0.9552669552669553, ""period"": 1}"
1,1,1,1498207730518831861,1498207730556,__set_points__,"{""points"": 0.987878787878788, ""period"": 1}"
1,1,1,1498207730521590589,1498207730559,state,"{""state"": [{""action"": 4.6, ""subperiodNumber"": -1, ""subjectid"": 1, ""payoff"": 95.4}, {""action"": 2, ""subperiodNumber"": -1, ""subjectid"": 2, ""payoff"": 98}, {""action"": 3, ""subperiodNumber"": -1, ""subjectid"": 3, ""payoff"": 97}, {""action"": 4, ""subperiodNumber"": -1, ""subjectid"": 4, ""payoff"": 96}]}"
1,1,1,1498207730521789952,1498207730559,actions,"{""actions"": [4.6, 2, 3, 4]}"
1,1,1,1498207730521790964,1498207730559,targets,"{""targets"": [7, 2, 3, 4]}"
1,1,3,1498207730556066330,1498207730594,__set_points__,"{""points"": 0.9437229437229439, ""period"": 1}"
1,1,4,1498207730580396650,1498207730617,__set_points__,"{""points"": 0.9321789321789322, ""period"": 1}"
1,1,2,1498207730652105607,1498207730689,_at_barrier,_timer_1_t_8_1
1,1,4,1498207730654417191,1498207730692,_at_barrier,_timer_1_t_8_1
1,1,3,1498207730655804982,1498207730693,_at_barrier,_timer_1_t_8_1
1,1,1,1498207730656438861,1498207730693,_at_barrier,_timer_1_t_8_1
1,1,1,1498207730659254613,1498207730697,__set_points__,"{""points"": 1.1255411255411256, ""period"": 1}"
1,1,3,1498207730687318692,1498207730725,__set_points__,"{""points"": 1.0836940836940838, ""period"": 1}"
1,1,2,1498207730715304878,1498207730753,__set_points__,"{""points"": 1.0966810966810967, ""period"": 1}"
1,1,4,1498207730734710000,1498207730772,__set_points__,"{""points"": 1.0707070707070707, ""period"": 1}"
1,1,1,1498207730804827940,1498207730842,_at_barrier,_timer_1_t_9_1
1,1,4,1498207730805804227,1498207730844,_at_barrier,_timer_1_t_9_1
1,1,2,1498207730806828898,1498207730844,_at_barrier,_timer_1_t_9_1
1,1,3,1498207730808181418,1498207730846,_at_barrier,_timer_1_t_9_1
1,1,2,1498207730809691196,1498207730848,__set_points__,"{""points"": 1.2380952380952381, ""period"": 1}"
1,1,1,1498207730836841036,1498207730874,__set_points__,"{""points"": 1.2619047619047619, ""period"": 1}"
1,1,3,1498207730858834317,1498207730897,__set_points__,"{""points"": 1.2236652236652237, ""period"": 1}"
1,1,4,1498207730883797420,1498207730922,__set_points__,"{""points"": 1.2092352092352092, ""period"": 1}"
1,1,2,1498207730956327636,1498207730994,_at_barrier,_timer_1_t_10_1
1,1,4,1498207730957335402,1498207730995,_at_barrier,_timer_1_t_10_1
1,1,1,1498207730958576047,1498207730996,_at_barrier,_timer_1_t_10_1
1,1,3,1498207730959360147,1498207730997,_at_barrier,_timer_1_t_10_1
1,1,4,1498207730960325274,1498207730998,__set_points__,"{""points"": 1.3477633477633477, ""period"": 1}"
1,1,2,1498207730984097040,1498207731022,__set_points__,"{""points"": 1.3795093795093796, ""period"": 1}"
1,1,1,1498207731006920984,1498207731044,__set_points__,"{""points"": 1.396969696969697, ""period"": 1}"
1,1,3,1498207731033051880,1498207731070,__set_points__,"{""points"": 1.3636363636363638, ""period"": 1}"
1,1,4,1498207731103280715,1498207731141,_at_barrier,_timer_1_t_11_1
1,1,2,1498207731107169336,1498207731144,_at_barrier,_timer_1_t_11_1
1,1,3,1498207731107867544,1498207731145,_at_barrier,_timer_1_t_11_1
1,1,1,1498207731107964066,1498207731145,_at_barrier,_timer_1_t_11_1
1,1,4,1498207731109895605,1498207731148,__set_points__,"{""points"": 1.4862914862914862, ""period"": 1}"
1,1,2,1498207731137540353,1498207731175,__set_points__,"{""points"": 1.520923520923521, ""period"": 1}"
1,1,1,1498207731160683297,1498207731198,__set_points__,"{""points"": 1.5311688311688312, ""period"": 1}"
1,1,3,1498207731182983384,1498207731220,__set_points__,"{""points"": 1.5036075036075038, ""period"": 1}"
1,1,4,1498207731259265800,1498207731297,_at_barrier,_timer_1_t_12_1
1,1,2,1498207731260448273,1498207731298,_at_barrier,_timer_1_t_12_1
1,1,3,1498207731261802086,1498207731299,_at_barrier,_timer_1_t_12_1
1,1,1,1498207731262347080,1498207731299,_at_barrier,_timer_1_t_12_1
1,1,4,1498207731266052522,1498207731304,__set_points__,"{""points"": 1.6248196248196247, ""period"": 1}"
1,1,2,1498207731285882189,1498207731324,__set_points__,"{""points"": 1.6623376623376624, ""period"": 1}"
1,1,1,1498207731306948151,1498207731344,__set_points__,"{""points"": 1.6653679653679654, ""period"": 1}"
1,1,3,1498207731338766345,1498207731376,__set_points__,"{""points"": 1.643578643578644, ""period"": 1}"
1,1,4,1498207731408807083,1498207731447,_at_barrier,_timer_1_t_13_1
1,1,2,1498207731410615098,1498207731449,_at_barrier,_timer_1_t_13_1
1,1,2,1498207731415798484,1498207731453,updateAction,"{""action"": 7}"
1,1,2,1498207731415961055,1498207731453,updateAction,"{""action"": 7}"
1,1,1,1498207731420067188,1498207731458,_at_barrier,_timer_1_t_13_1
1,1,3,1498207731422747855,1498207731460,_at_barrier,_timer_1_t_13_1
1,1,4,1498207731425523720,1498207731463,__set_points__,"{""points"": 1.7633477633477632, ""period"": 1}"
1,1,2,1498207731448961852,1498207731487,__set_points__,"{""points"": 1.8037518037518039, ""period"": 1}"
1,1,1,1498207731478365587,1498207731516,__set_points__,"{""points"": 1.7995670995670996, ""period"": 1}"
1,1,3,1498207731507539831,1498207731545,__set_points__,"{""points"": 1.783549783549784, ""period"": 1}"
1,1,2,1498207731537395104,1498207731575,updateAction,"{""action"": 7}"
1,1,2,1498207731537396116,1498207731575,updateAction,"{""action"": 7}"
1,1,4,1498207731568047751,1498207731606,_at_barrier,_timer_1_t_14_1
1,1,2,1498207731570774697,1498207731608,_at_barrier,_timer_1_t_14_1
1,1,3,1498207731571659449,1498207731609,_at_barrier,_timer_1_t_14_1
1,1,1,1498207731572685542,1498207731609,_at_barrier,_timer_1_t_14_1
1,1,4,1498207731574441497,1498207731612,__set_points__,"{""points"": 1.9018759018759017, ""period"": 1}"
1,1,2,1498207731593755240,1498207731632,__set_points__,"{""points"": 1.96984126984127, ""period"": 1}"
1,1,1,1498207731612479870,1498207731650,__set_points__,"{""points"": 1.9337662337662338, ""period"": 1}"
1,1,3,1498207731632779486,1498207731671,__set_points__,"{""points"": 1.923520923520924, ""period"": 1}"
1,1,4,1498207731720328978,1498207731758,_at_barrier,_timer_1_t_15_1
1,1,2,1498207731723714581,1498207731761,_at_barrier,_timer_1_t_15_1
1,1,3,1498207731724772667,1498207731762,_at_barrier,_timer_1_t_15_1
1,1,1,1498207731725625541,1498207731762,_at_barrier,_timer_1_t_15_1
1,1,1,1498207731728627098,1498207731766,__set_points__,"{""points"": 2.0939393939393938, ""period"": 1}"
1,1,1,1498207731730883629,1498207731768,state,"{""state"": [{""action"": 7, ""subperiodNumber"": -1, ""subjectid"": 1, ""payoff"": 113}, {""action"": 3.8, ""subperiodNumber"": -1, ""subjectid"": 2, ""payoff"": 116.2}, {""action"": 3, ""subperiodNumber"": -1, ""subjectid"": 3, ""payoff"": 117}, {""action"": 4, ""subperiodNumber"": -1, ""subjectid"": 4, ""payoff"": 116}]}"
1,1,1,1498207731731214360,1498207731768,actions,"{""actions"": [7, 4.7, 3, 4]}"
1,1,1,1498207731731369923,1498207731768,targets,"{""targets"": [7, 7, 3, 4]}"
1,1,3,1498207731761355358,1498207731799,__set_points__,"{""points"": 2.08946608946609, ""period"": 1}"
1,1,4,1498207731784674957,1498207731823,__set_points__,"{""points"": 2.0663780663780664, ""period"": 1}"
1,1,2,1498207731804540460,1498207731842,__set_points__,"{""points"": 2.1375180375180376, ""period"": 1}"
1,1,1,1498207731874946926,1498207731912,_at_barrier,_timer_1_t_16_1
1,1,4,1498207731876157767,1498207731914,_at_barrier,_timer_1_t_16_1
1,1,2,1498207731878197273,1498207731915,_at_barrier,_timer_1_t_16_1
1,1,3,1498207731879493287,1498207731917,_at_barrier,_timer_1_t_16_1
1,1,4,1498207731881348663,1498207731919,__set_points__,"{""points"": 2.2337662337662336, ""period"": 1}"
1,1,2,1498207731904365973,1498207731942,__set_points__,"{""points"": 2.303896103896104, ""period"": 1}"
1,1,1,1498207731924901663,1498207731962,__set_points__,"{""points"": 2.256998556998557, ""period"": 1}"
1,1,3,1498207731951006019,1498207731988,__set_points__,"{""points"": 2.258297258297259, ""period"": 1}"
1,1,4,1498207732024666897,1498207732062,_at_barrier,_timer_1_t_17_1
1,1,2,1498207732026474970,1498207732064,_at_barrier,_timer_1_t_17_1
1,1,3,1498207732028035676,1498207732065,_at_barrier,_timer_1_t_17_1
1,1,1,1498207732029225630,1498207732065,_at_barrier,_timer_1_t_17_1
1,1,2,1498207732031075505,1498207732069,__set_points__,"{""points"": 2.468975468975469, ""period"": 1}"
1,1,1,1498207732052589739,1498207732090,__set_points__,"{""points"": 2.42005772005772, ""period"": 1}"
1,1,3,1498207732076627400,1498207732114,__set_points__,"{""points"": 2.427128427128428, ""period"": 1}"
1,1,4,1498207732094243588,1498207732132,__set_points__,"{""points"": 2.401154401154401, ""period"": 1}"
1,1,2,1498207732174393820,1498207732212,_at_barrier,_timer_1_t_18_1
1,1,4,1498207732179313780,1498207732217,_at_barrier,_timer_1_t_18_1
1,1,3,1498207732180149945,1498207732218,_at_barrier,_timer_1_t_18_1
1,1,1,1498207732181301877,1498207732218,_at_barrier,_timer_1_t_18_1
1,1,3,1498207732183782419,1498207732221,__set_points__,"{""points"": 2.595959595959597, ""period"": 1}"
1,1,4,1498207732201118206,1498207732239,__set_points__,"{""points"": 2.568542568542568, ""period"": 1}"
1,1,2,1498207732218349359,1498207732256,__set_points__,"{""points"": 2.632756132756133, ""period"": 1}"
1,1,1,1498207732236177530,1498207732274,__set_points__,"{""points"": 2.583116883116883, ""period"": 1}"
1,1,3,1498207732328319735,1498207732366,_at_barrier,_timer_1_t_19_1
1,1,4,1498207732330099148,1498207732367,_at_barrier,_timer_1_t_19_1
1,1,1,1498207732330868722,1498207732368,_at_barrier,_timer_1_t_19_1
1,1,2,1498207732331558964,1498207732368,_at_barrier,_timer_1_t_19_1
1,1,4,1498207732332869644,1498207732370,__set_points__,"{""points"": 2.735930735930735, ""period"": 1}"
1,1,3,1498207732354198648,1498207732392,__set_points__,"{""points"": 2.764790764790766, ""period"": 1}"
1,1,1,1498207732376808429,1498207732415,__set_points__,"{""points"": 2.7461760461760463, ""period"": 1}"
1,1,2,1498207732400714516,1498207732439,__set_points__,"{""points"": 2.795815295815296, ""period"": 1}"
1,1,4,1498207732475919079,1498207732513,_at_barrier,_timer_1_t_20_1
1,1,2,1498207732477150051,1498207732515,_at_barrier,_timer_1_t_20_1
1,1,1,1498207732479286265,1498207732517,_at_barrier,_timer_1_t_20_1
1,1,3,1498207732481039208,1498207732519,_at_barrier,_timer_1_t_20_1
1,1,3,1498207732482454544,1498207732521,__set_points__,"{""points"": 2.933621933621935, ""period"": 1}"
1,1,3,1498207732519129457,1498207732557,updateAction,"{""action"": 7}"
1,1,3,1498207732519323191,1498207732557,updateAction,"{""action"": 7}"
1,1,4,1498207732522053175,1498207732560,__set_points__,"{""points"": 2.9033189033189024, ""period"": 1}"
1,1,2,1498207732548400288,1498207732586,__set_points__,"{""points"": 2.958874458874459, ""period"": 1}"
1,1,1,1498207732577726547,1498207732615,__set_points__,"{""points"": 2.9092352092352094, ""period"": 1}"
1,1,3,1498207732630142772,1498207732667,updateAction,"{""action"": 7}"
1,1,3,1498207732630308566,1498207732668,updateAction,"{""action"": 7}"
1,1,3,1498207732631506720,1498207732669,_at_barrier,_timer_1_t_21_1
1,1,4,1498207732635285275,1498207732673,_at_barrier,_timer_1_t_21_1
1,1,2,1498207732637310992,1498207732674,_at_barrier,_timer_1_t_21_1
1,1,1,1498207732638619209,1498207732676,_at_barrier,_timer_1_t_21_1
1,1,3,1498207732640641361,1498207732678,__set_points__,"{""points"": 3.102453102453104, ""period"": 1}"
1,1,4,1498207732663437420,1498207732701,__set_points__,"{""points"": 3.0707070707070696, ""period"": 1}"
1,1,2,1498207732690438414,1498207732728,__set_points__,"{""points"": 3.1219336219336222, ""period"": 1}"
1,1,1,1498207732708787933,1498207732747,__set_points__,"{""points"": 3.0722943722943725, ""period"": 1}"
1,1,3,1498207732784258575,1498207732822,_at_barrier,_timer_1_t_22_1
1,1,4,1498207732786768633,1498207732824,_at_barrier,_timer_1_t_22_1
1,1,1,1498207732787826909,1498207732825,_at_barrier,_timer_1_t_22_1
1,1,2,1498207732788568486,1498207732825,_at_barrier,_timer_1_t_22_1
1,1,2,1498207732789499044,1498207732828,__set_points__,"{""points"": 3.2849927849927854, ""period"": 1}"
1,1,1,1498207732812310815,1498207732850,__set_points__,"{""points"": 3.2353535353535356, ""period"": 1}"
1,1,3,1498207732831256108,1498207732869,__set_points__,"{""points"": 3.2959595959595975, ""period"": 1}"
1,1,4,1498207732850683984,1498207732888,__set_points__,"{""points"": 3.238095238095237, ""period"": 1}"
1,1,2,1498207732932759686,1498207732971,_at_barrier,_timer_1_t_23_1
1,1,4,1498207732934543292,1498207732973,_at_barrier,_timer_1_t_23_1
1,1,3,1498207732937011728,1498207732975,_at_barrier,_timer_1_t_23_1
1,1,1,1498207732937259279,1498207732974,_at_barrier,_timer_1_t_23_1
1,1,3,1498207732940196564,1498207732978,__set_points__,"{""points"": 3.4910533910533927, ""period"": 1}"
1,1,4,1498207732969113932,1498207733007,__set_points__,"{""points"": 3.43145743145743, ""period"": 1}"
1,1,2,1498207732988519647,1498207733026,__set_points__,"{""points"": 3.4740259740259742, ""period"": 1}"
1,1,1,1498207733007199568,1498207733045,__set_points__,"{""points"": 3.4243867243867245, ""period"": 1}"
1,1,1,1498207733013406030,1498207733051,state,"{""state"": [{""action"": 7, ""subperiodNumber"": -1, ""subjectid"": 1, ""payoff"": 133}, {""action"": 7, ""subperiodNumber"": -1, ""subjectid"": 2, ""payoff"": 133}, {""action"": 4.8, ""subperiodNumber"": -1, ""subjectid"": 3, ""payoff"": 135.2}, {""action"": 4, ""subperiodNumber"": -1, ""subjectid"": 4, ""payoff"": 136}]}"
1,1,1,1498207733013746540,1498207733051,actions,"{""actions"": [7, 7, 5.7, 4]}"
1,1,1,1498207733013893001,1498207733051,targets,"{""targets"": [7, 7, 7, 4]}"
1,1,3,1498207733097485044,1498207733135,_at_barrier,_timer_1_t_24_1
1,1,4,1498207733099141429,1498207733137,_at_barrier,_timer_1_t_24_1
1,1,2,1498207733102898813,1498207733141,_at_barrier,_timer_1_t_24_1
1,1,1,1498207733105651229,1498207733143,_at_barrier,_timer_1_t_24_1
1,1,3,1498207733110721059,1498207733149,__set_points__,"{""points"": 3.6848484848484864, ""period"": 1}"
1,1,4,1498207733134001606,1498207733172,__set_points__,"{""points"": 3.6277056277056263, ""period"": 1}"
1,1,2,1498207733155090774,1498207733193,__set_points__,"{""points"": 3.6659451659451663, ""period"": 1}"
1,1,1,1498207733173228200,1498207733211,__set_points__,"{""points"": 3.6163059163059166, ""period"": 1}"
1,1,3,1498207733253556404,1498207733291,_at_barrier,_timer_1_t_25_1
1,1,4,1498207733254391769,1498207733292,_at_barrier,_timer_1_t_25_1
1,1,1,1498207733255422288,1498207733293,_at_barrier,_timer_1_t_25_1
1,1,2,1498207733256462218,1498207733293,_at_barrier,_timer_1_t_25_1
1,1,4,1498207733259229994,1498207733297,__set_points__,"{""points"": 3.8239538239538224, ""period"": 1}"
1,1,2,1498207733278316286,1498207733316,__set_points__,"{""points"": 3.8578643578643583, ""period"": 1}"
1,1,1,1498207733303442092,1498207733341,__set_points__,"{""points"": 3.8082251082251086, ""period"": 1}"
1,1,3,1498207733323098805,1498207733360,__set_points__,"{""points"": 3.877344877344879, ""period"": 1}"
1,1,4,1498207733402764204,1498207733440,_at_barrier,_timer_1_t_26_1
1,1,2,1498207733404362923,1498207733442,_at_barrier,_timer_1_t_26_1
1,1,3,1498207733405624689,1498207733444,_at_barrier,_timer_1_t_26_1
1,1,1,1498207733406391090,1498207733443,_at_barrier,_timer_1_t_26_1
1,1,1,1498207733408873621,1498207733447,__set_points__,"{""points"": 4.0001443001443, ""period"": 1}"
1,1,3,1498207733431896266,1498207733470,__set_points__,"{""points"": 4.0692640692640705, ""period"": 1}"
1,1,4,1498207733450346638,1498207733488,__set_points__,"{""points"": 4.020202020202019, ""period"": 1}"
1,1,2,1498207733466813630,1498207733504,__set_points__,"{""points"": 4.04978354978355, ""period"": 1}"
1,1,1,1498207733553057787,1498207733591,_at_barrier,_timer_1_t_27_1
1,1,4,1498207733557666072,1498207733595,_at_barrier,_timer_1_t_27_1
1,1,3,1498207733558584221,1498207733596,_at_barrier,_timer_1_t_27_1
1,1,2,1498207733558960391,1498207733596,_at_barrier,_timer_1_t_27_1
1,1,4,1498207733560772105,1498207733599,__set_points__,"{""points"": 4.216450216450215, ""period"": 1}"
1,1,2,1498207733579153940,1498207733617,__set_points__,"{""points"": 4.241702741702742, ""period"": 1}"
1,1,1,1498207733597577681,1498207733636,__set_points__,"{""points"": 4.192063492063492, ""period"": 1}"
1,1,3,1498207733619295591,1498207733657,__set_points__,"{""points"": 4.2611832611832625, ""period"": 1}"
